tr|Q45V69|Q45V69_CHITE,0.145695364,0.01986755,0.01986755,0.072847682,0.006622517,0.026490066,0.026490066,0.072847682,0.026490066,0.066225166,0.059602649,0.072847682,0.033112583,0.099337748,0.033112583,0.079470199,0.052980132,0.006622517,0.01986755,0.059602649,5
tr|W6FFC8|W6FFC8_9ECHI,0.096551724,0.055172414,0.048275862,0.075862069,0,0.034482759,0.020689655,0.068965517,0.020689655,0.048275862,0.068965517,0.062068966,0.027586207,0.075862069,0.034482759,0.075862069,0.04137931,0.013793103,0.04137931,0.089655172,5
tr|W6FEV1|W6FEV1_9ECHI,0.110344828,0.062068966,0.048275862,0.068965517,0,0.027586207,0.027586207,0.075862069,0.013793103,0.062068966,0.068965517,0.055172414,0.034482759,0.068965517,0.04137931,0.068965517,0.027586207,0.013793103,0.048275862,0.075862069,5
tr|V5QQV5|V5QQV5_BETVU,0.105263158,0.026315789,0.032894737,0.039473684,0.013157895,0.118421053,0.026315789,0.032894737,0.026315789,0.072368421,0.085526316,0.105263158,0.032894737,0.046052632,0.032894737,0.059210526,0.039473684,0.019736842,0.019736842,0.065789474,5
tr|B8XJS7|B8XJS7_GADMO,0.081632653,0.047619048,0.047619048,0.068027211,0.020408163,0.054421769,0.027210884,0.047619048,0.034013605,0.068027211,0.115646259,0.054421769,0.027210884,0.040816327,0.020408163,0.040816327,0.074829932,0.020408163,0.040816327,0.068027211,5
tr|B3F9D9|B3F9D9_GADMO,0.097902098,0.034965035,0.006993007,0.062937063,0.013986014,0.034965035,0.027972028,0.055944056,0.034965035,0.034965035,0.111888112,0.083916084,0.048951049,0.055944056,0.041958042,0.097902098,0.034965035,0.006993007,0.027972028,0.083916084,5
tr|Q42785|Q42785_SOYBN,0.086956522,0.031055901,0.037267081,0.02484472,0.00621118,0.093167702,0.031055901,0.043478261,0.01863354,0.02484472,0.093167702,0.105590062,0.037267081,0.062111801,0.049689441,0.080745342,0.062111801,0.01863354,0.00621118,0.086956522,5
tr|B5G3P7|B5G3P7_TAEGU,0.133802817,0.028169014,0.035211268,0.063380282,0.014084507,0.028169014,0.035211268,0.084507042,0.028169014,0.007042254,0.11971831,0.091549296,0.014084507,0.049295775,0.035211268,0.049295775,0.049295775,0,0.028169014,0.105633803,5
tr|Q3MQ26|Q3MQ26_SPISO,0.111111111,0.024691358,0.037037037,0.080246914,0.012345679,0.037037037,0.049382716,0.037037037,0.030864198,0.049382716,0.074074074,0.098765432,0.024691358,0.074074074,0.030864198,0.055555556,0.055555556,0.018518519,0.024691358,0.074074074,5
tr|W6FSH9|W6FSH9_9ECHI,0.094339623,0.037735849,0.050314465,0.081761006,0,0.075471698,0.018867925,0.044025157,0.031446541,0.056603774,0.100628931,0.081761006,0.044025157,0.062893082,0.031446541,0.056603774,0.050314465,0.012578616,0.025157233,0.044025157,5
tr|B5FXM1|B5FXM1_TAEGU,0.092198582,0.035460993,0.042553191,0.04964539,0.007092199,0.056737589,0.04964539,0.063829787,0.035460993,0,0.120567376,0.078014184,0.035460993,0.042553191,0.035460993,0.085106383,0.042553191,0.014184397,0.035460993,0.078014184,5
tr|Q9FUD6|Q9FUD6_CERPU,0.15819209,0.033898305,0.028248588,0.062146893,0,0.062146893,0.050847458,0.050847458,0.016949153,0.04519774,0.062146893,0.084745763,0.04519774,0.039548023,0.050847458,0.04519774,0.033898305,0.016949153,0.033898305,0.079096045,5
tr|Q5GLZ7|Q5GLZ7_MALDO,0.082278481,0.025316456,0.025316456,0.025316456,0.006329114,0.107594937,0.025316456,0.050632911,0.018987342,0.03164557,0.101265823,0.120253165,0.044303797,0.056962025,0.050632911,0.063291139,0.044303797,0.018987342,0.012658228,0.088607595,5
tr|M5AJV9|M5AJV9_WHEAT,0.12962963,0.049382716,0.018518519,0.037037037,0.00617284,0.092592593,0.024691358,0.055555556,0.018518519,0.037037037,0.098765432,0.086419753,0.043209877,0.055555556,0.043209877,0.049382716,0.055555556,0.018518519,0.012345679,0.067901235,5
tr|Q5I122|Q5I122_SCIOC,0.108108108,0.040540541,0.040540541,0.054054054,0.006756757,0.047297297,0.033783784,0.087837838,0.033783784,0.074324324,0.067567568,0.074324324,0.033783784,0.040540541,0.033783784,0.040540541,0.033783784,0.027027027,0.02027027,0.101351351,5
tr|A9JSP7|A9JSP7_XENTR,0.115646259,0.020408163,0.040816327,0.054421769,0,0.040816327,0.034013605,0.06122449,0.054421769,0.027210884,0.108843537,0.074829932,0.006802721,0.034013605,0.020408163,0.095238095,0.034013605,0.027210884,0.020408163,0.129251701,5
tr|Q5MD69|Q5MD69_LARCR,0.128378378,0.040540541,0.054054054,0.054054054,0.006756757,0.033783784,0.040540541,0.081081081,0.033783784,0.094594595,0.081081081,0.060810811,0.013513514,0.033783784,0.027027027,0.047297297,0.033783784,0.027027027,0.02027027,0.087837838,5
tr|Q803Z5|Q803Z5_DANRE,0.125874126,0.020979021,0.027972028,0.062937063,0,0.041958042,0.006993007,0.055944056,0.034965035,0.055944056,0.097902098,0.090909091,0.027972028,0.048951049,0.048951049,0.076923077,0.041958042,0.013986014,0.020979021,0.097902098,5
tr|B8XJS8|B8XJS8_GADMO,0.081632653,0.047619048,0.054421769,0.068027211,0.027210884,0.040816327,0.027210884,0.06122449,0.034013605,0.068027211,0.12244898,0.047619048,0.020408163,0.040816327,0.027210884,0.047619048,0.054421769,0.020408163,0.040816327,0.068027211,5
tr|Q8AXX7|Q8AXX7_BUFGR,0.095588235,0.007352941,0.036764706,0.088235294,0.022058824,0.058823529,0.022058824,0.051470588,0.066176471,0.051470588,0.132352941,0.095588235,0.029411765,0.036764706,0.029411765,0.058823529,0.051470588,0,0.007352941,0.058823529,5
tr|Q9AWA9|Q9AWA9_SOLLC,0.092105263,0.013157895,0.019736842,0.039473684,0.006578947,0.092105263,0.032894737,0.046052632,0.019736842,0.039473684,0.078947368,0.138157895,0.046052632,0.052631579,0.019736842,0.085526316,0.039473684,0.026315789,0.019736842,0.092105263,5
tr|Q3C1F3|Q3C1F3_LOTJA,0.118012422,0.01863354,0.02484472,0.037267081,0.00621118,0.105590062,0.037267081,0.01863354,0.02484472,0.049689441,0.105590062,0.111801242,0.031055901,0.055900621,0.049689441,0.074534161,0.055900621,0.01863354,0,0.055900621,5
tr|Q3C1F4|Q3C1F4_LOTJA,0.086956522,0.01863354,0.02484472,0.01863354,0.01242236,0.093167702,0.031055901,0.037267081,0.01863354,0.02484472,0.099378882,0.118012422,0.043478261,0.049689441,0.043478261,0.099378882,0.062111801,0.01863354,0.01863354,0.080745342,5
tr|A0A0E3M5Q0|A0A0E3M5Q0_SINCH,0.102040816,0.034013605,0.047619048,0.047619048,0.013605442,0.040816327,0.040816327,0.068027211,0.040816327,0.054421769,0.081632653,0.068027211,0.027210884,0.040816327,0.034013605,0.074829932,0.034013605,0.027210884,0.020408163,0.102040816,5
tr|V5N455|V5N455_ICTPU,0.108843537,0.034013605,0.068027211,0.054421769,0.013605442,0.034013605,0.040816327,0.040816327,0.013605442,0.068027211,0.095238095,0.06122449,0.013605442,0.054421769,0.034013605,0.074829932,0.040816327,0.027210884,0.027210884,0.095238095,5
tr|O81941|O81941_9ASTR,0.099378882,0.01863354,0.01863354,0.031055901,0.01242236,0.124223602,0.037267081,0.043478261,0.01863354,0.055900621,0.086956522,0.111801242,0.043478261,0.031055901,0.031055901,0.074534161,0.037267081,0.01242236,0.02484472,0.086956522,5
tr|Q941Q1|Q941Q1_CITUN,0.103825137,0.038251366,0.038251366,0.032786885,0.010928962,0.087431694,0.021857923,0.038251366,0.016393443,0.038251366,0.087431694,0.109289617,0.027322404,0.06010929,0.06010929,0.071038251,0.054644809,0.016393443,0.016393443,0.071038251,5
tr|A9XDF6|A9XDF6_QUEPE,0.080745342,0.01863354,0.01863354,0.01863354,0.00621118,0.105590062,0.02484472,0.049689441,0.01863354,0.043478261,0.080745342,0.118012422,0.031055901,0.055900621,0.037267081,0.099378882,0.062111801,0.01863354,0.01242236,0.099378882,5
tr|A2TDC2|A2TDC2_POPPZ,0.09375,0.01875,0.01875,0.025,0.00625,0.1,0.03125,0.03125,0.01875,0.03125,0.0875,0.125,0.04375,0.0625,0.05,0.1,0.0375,0.01875,0.0125,0.0875,5
tr|Q5GLZ6|Q5GLZ6_PYRCO,0.075949367,0.025316456,0.03164557,0.025316456,0.006329114,0.101265823,0.03164557,0.050632911,0.018987342,0.03164557,0.101265823,0.113924051,0.044303797,0.056962025,0.050632911,0.056962025,0.050632911,0.018987342,0.012658228,0.094936709,5
tr|Q2MCN9|Q2MCN9_ANOGA,0.089285714,0.035714286,0.047619048,0.047619048,0.005952381,0.077380952,0.023809524,0.101190476,0.035714286,0.035714286,0.107142857,0.06547619,0.023809524,0.053571429,0.023809524,0.053571429,0.05952381,0.005952381,0.035714286,0.071428571,5
tr|H6WZ70|H6WZ70_VIGRA,0.086956522,0.031055901,0.037267081,0.02484472,0.00621118,0.093167702,0.031055901,0.043478261,0.01863354,0.02484472,0.093167702,0.105590062,0.037267081,0.062111801,0.049689441,0.068322981,0.068322981,0.01863354,0.01242236,0.086956522,5
tr|A0A342LJ68|A0A342LJ68_ARAHY,0.1125,0.01875,0.025,0.01875,0.00625,0.1,0.03125,0.03125,0.01875,0.025,0.08125,0.11875,0.04375,0.0625,0.0375,0.08125,0.0625,0.01875,0.0125,0.09375,5
tr|B6CWH5|B6CWH5_9CHIR,0.126760563,0.021126761,0.028169014,0.063380282,0.007042254,0.028169014,0.007042254,0.070422535,0.056338028,0.007042254,0.126760563,0.084507042,0.014084507,0.049295775,0.042253521,0.098591549,0.056338028,0.007042254,0.021126761,0.084507042,5
tr|A0A1L6UZY9|A0A1L6UZY9_DICLA,0.145833333,0.034722222,0.013888889,0.076388889,0,0.027777778,0.013888889,0.041666667,0.034722222,0.041666667,0.104166667,0.083333333,0.041666667,0.048611111,0.041666667,0.055555556,0.083333333,0.013888889,0.020833333,0.076388889,5
tr|T1YT21|T1YT21_ICTTR,0.147887324,0.014084507,0.028169014,0.056338028,0.021126761,0.028169014,0.014084507,0.056338028,0.077464789,0.007042254,0.126760563,0.070422535,0.014084507,0.049295775,0.049295775,0.077464789,0.056338028,0.007042254,0.021126761,0.077464789,5
tr|B8XJS4|B8XJS4_GADMO,0.090909091,0.034965035,0.013986014,0.06993007,0.006993007,0.027972028,0.006993007,0.055944056,0.027972028,0.034965035,0.146853147,0.097902098,0.062937063,0.048951049,0.048951049,0.06993007,0.062937063,0.013986014,0.020979021,0.055944056,5
tr|B0BL34|B0BL34_CARAU,0.097902098,0.027972028,0.020979021,0.06993007,0,0.034965035,0.013986014,0.076923077,0.034965035,0.055944056,0.104895105,0.090909091,0.034965035,0.048951049,0.041958042,0.090909091,0.034965035,0.013986014,0.020979021,0.083916084,5
tr|B0BL35|B0BL35_CARAU,0.121621622,0.047297297,0.047297297,0.047297297,0.027027027,0.040540541,0.033783784,0.067567568,0.027027027,0.047297297,0.087837838,0.047297297,0.040540541,0.040540541,0.054054054,0.054054054,0.040540541,0.027027027,0.027027027,0.074324324,5
tr|B6CWH7|B6CWH7_9CHIR,0.133802817,0.021126761,0.021126761,0.063380282,0.007042254,0.028169014,0.007042254,0.070422535,0.063380282,0.014084507,0.126760563,0.084507042,0.014084507,0.049295775,0.042253521,0.098591549,0.049295775,0.007042254,0.021126761,0.077464789,5
tr|B6CWH8|B6CWH8_ROULE,0.112676056,0.021126761,0.035211268,0.070422535,0.007042254,0.021126761,0.007042254,0.070422535,0.056338028,0.007042254,0.14084507,0.077464789,0.014084507,0.049295775,0.042253521,0.091549296,0.063380282,0.007042254,0.028169014,0.077464789,5
tr|B6CWH3|B6CWH3_CYNSP,0.105633803,0.021126761,0.028169014,0.070422535,0.007042254,0.021126761,0.007042254,0.063380282,0.056338028,0.007042254,0.133802817,0.077464789,0.014084507,0.049295775,0.056338028,0.091549296,0.063380282,0.007042254,0.028169014,0.091549296,5
tr|B6CWH4|B6CWH4_EONSP,0.112676056,0.021126761,0.021126761,0.063380282,0.007042254,0.028169014,0.007042254,0.070422535,0.056338028,0,0.133802817,0.077464789,0.021126761,0.049295775,0.042253521,0.098591549,0.063380282,0.007042254,0.028169014,0.091549296,5
tr|B6CWH6|B6CWH6_MYOAD,0.126760563,0.021126761,0.028169014,0.070422535,0.007042254,0.021126761,0.007042254,0.063380282,0.070422535,0.014084507,0.11971831,0.077464789,0.028169014,0.049295775,0.049295775,0.084507042,0.049295775,0.007042254,0.028169014,0.077464789,5
tr|B6CWH9|B6CWH9_TAPME,0.126760563,0.021126761,0.021126761,0.070422535,0.007042254,0.021126761,0.007042254,0.070422535,0.070422535,0,0.126760563,0.077464789,0.021126761,0.049295775,0.042253521,0.091549296,0.056338028,0.007042254,0.028169014,0.084507042,5
tr|B6CWH2|B6CWH2_9CHIR,0.112676056,0.021126761,0.021126761,0.077464789,0.014084507,0.014084507,0.007042254,0.070422535,0.063380282,0,0.11971831,0.077464789,0.028169014,0.049295775,0.049295775,0.098591549,0.056338028,0.007042254,0.028169014,0.084507042,5
tr|Q17155|Q17155_9BIVA,0.104294479,0.042944785,0.073619632,0.061349693,0.012269939,0.042944785,0.049079755,0.049079755,0.018404908,0.036809816,0.116564417,0.085889571,0.036809816,0.049079755,0.030674847,0.055214724,0.036809816,0.012269939,0.024539877,0.061349693,5
tr|B8XJS6|B8XJS6_GADMO,0.108843537,0.047619048,0.013605442,0.054421769,0.034013605,0.047619048,0.034013605,0.06122449,0.040816327,0.040816327,0.108843537,0.06122449,0.034013605,0.020408163,0.034013605,0.054421769,0.047619048,0.027210884,0.034013605,0.095238095,5
tr|A0A1B1UZC2|A0A1B1UZC2_9TELE,0.128378378,0.047297297,0.047297297,0.047297297,0.02027027,0.040540541,0.027027027,0.081081081,0.027027027,0.047297297,0.101351351,0.054054054,0.033783784,0.040540541,0.047297297,0.060810811,0.040540541,0.027027027,0.027027027,0.054054054,5
tr|A0A1B1UZA7|A0A1B1UZA7_9TELE,0.118881119,0.020979021,0.020979021,0.062937063,0,0.041958042,0.013986014,0.06993007,0.034965035,0.06993007,0.104895105,0.090909091,0.027972028,0.048951049,0.048951049,0.055944056,0.048951049,0.013986014,0.020979021,0.083916084,5
tr|A0A0U2JYX2|A0A0U2JYX2_MEGAM,0.111888112,0.027972028,0.013986014,0.062937063,0.006993007,0.034965035,0.013986014,0.083916084,0.034965035,0.062937063,0.097902098,0.090909091,0.027972028,0.048951049,0.048951049,0.062937063,0.041958042,0.013986014,0.020979021,0.090909091,5
tr|Q0WSU5|Q0WSU5_ARATH,0.09375,0.025,0.025,0.01875,0.0125,0.10625,0.025,0.0375,0.025,0.04375,0.08125,0.1125,0.05,0.04375,0.04375,0.075,0.05,0.01875,0.01875,0.09375,5
tr|A0A125R582|A0A125R582_PHAPT,0.195804196,0.013986014,0.048951049,0.048951049,0.006993007,0.034965035,0.034965035,0.111888112,0.013986014,0.013986014,0.062937063,0.083916084,0.048951049,0.06993007,0.020979021,0.06993007,0.034965035,0.027972028,0.006993007,0.048951049,5
tr|A0A173DW68|A0A173DW68_CASFI,0.112676056,0.021126761,0.042253521,0.063380282,0,0.035211268,0.007042254,0.049295775,0.084507042,0.021126761,0.11971831,0.077464789,0.014084507,0.056338028,0.035211268,0.105633803,0.056338028,0.007042254,0.028169014,0.063380282,5
tr|A0A173DW37|A0A173DW37_CASFI,0.088435374,0.020408163,0.047619048,0.047619048,0.006802721,0.06122449,0.027210884,0.081632653,0.06122449,0.054421769,0.115646259,0.088435374,0.006802721,0.054421769,0.020408163,0.074829932,0.027210884,0.013605442,0.020408163,0.081632653,5
tr|T1YUT9|T1YUT9_TAMMI,0.14893617,0.014184397,0.021276596,0.056737589,0.014184397,0.028368794,0.014184397,0.04964539,0.078014184,0,0.127659574,0.070921986,0.021276596,0.04964539,0.04964539,0.078014184,0.063829787,0.007092199,0.021276596,0.085106383,5
tr|Q95NK8|Q95NK8_9CRUS,0.137931034,0.048850575,0.043103448,0.060344828,0,0.040229885,0.043103448,0.068965517,0.014367816,0.048850575,0.109195402,0.051724138,0.014367816,0.048850575,0.028735632,0.07183908,0.063218391,0.011494253,0.017241379,0.077586207,5
tr|Q966U3|Q966U3_9CRUS,0.140804598,0.048850575,0.043103448,0.060344828,0,0.040229885,0.043103448,0.068965517,0.014367816,0.048850575,0.106321839,0.048850575,0.017241379,0.048850575,0.028735632,0.077586207,0.057471264,0.011494253,0.017241379,0.077586207,5
tr|Q25689|Q25689_PSEDC,0.072072072,0.033033033,0.027027027,0.081081081,0.021021021,0.099099099,0.033033033,0.036036036,0.099099099,0.042042042,0.054054054,0.093093093,0.027027027,0.066066066,0.027027027,0.045045045,0.042042042,0.021021021,0.036036036,0.045045045,5
tr|V5QQP3|V5QQP3_BETVU,0.105932203,0.029661017,0.055084746,0.029661017,0.016949153,0.084745763,0.029661017,0.038135593,0.012711864,0.033898305,0.084745763,0.11440678,0.029661017,0.072033898,0.029661017,0.080508475,0.055084746,0.016949153,0.008474576,0.072033898,5
tr|Q7Y1Y1|Q7Y1Y1_RAPSA,0.1,0.01875,0.01875,0.025,0.0125,0.1,0.025,0.0375,0.03125,0.04375,0.08125,0.125,0.04375,0.04375,0.05,0.075,0.05,0.01875,0.01875,0.08125,5
tr|Q8GV41|Q8GV41_WHEAT,0.12962963,0.055555556,0.018518519,0.043209877,0.00617284,0.086419753,0.024691358,0.049382716,0.018518519,0.037037037,0.098765432,0.086419753,0.043209877,0.055555556,0.043209877,0.049382716,0.055555556,0.018518519,0.012345679,0.067901235,5
tr|Q2MHE0|Q2MHE0_9ROSI,0.1,0.03125,0.03125,0.01875,0.00625,0.1,0.025,0.05,0.025,0.03125,0.09375,0.10625,0.04375,0.05625,0.0375,0.0875,0.0375,0.01875,0.0125,0.0875,5
tr|Q9M3U9|Q9M3U9_9ASTR,0.109090909,0.012121212,0.006060606,0.036363636,0.006060606,0.151515152,0.042424242,0.054545455,0.018181818,0.048484848,0.078787879,0.103030303,0.036363636,0.042424242,0.024242424,0.060606061,0.048484848,0.018181818,0.018181818,0.084848485,5
tr|S5RYY6|S5RYY6_9ROSA,0.089171975,0.025477707,0.01910828,0.025477707,0.006369427,0.108280255,0.025477707,0.050955414,0.01910828,0.031847134,0.089171975,0.121019108,0.044585987,0.057324841,0.050955414,0.076433121,0.038216561,0.01910828,0.012738854,0.089171975,5
tr|G7PQY3|G7PQY3_MACFA,0.088435374,0.013605442,0.054421769,0.047619048,0.013605442,0.054421769,0.034013605,0.088435374,0.06122449,0,0.12244898,0.081632653,0.013605442,0.054421769,0.040816327,0.034013605,0.040816327,0.013605442,0.020408163,0.12244898,5
tr|A6YH87|A6YH87_CHAFS,0.16,0,0.033333333,0.02,0,0.093333333,0.053333333,0.053333333,0.026666667,0.046666667,0.086666667,0.1,0.006666667,0.073333333,0.04,0.08,0.033333333,0.02,0,0.073333333,5
tr|C6KGT1|C6KGT1_MACMU,0.088435374,0.013605442,0.047619048,0.054421769,0.013605442,0.047619048,0.034013605,0.088435374,0.06122449,0,0.12244898,0.081632653,0.013605442,0.054421769,0.040816327,0.034013605,0.047619048,0.013605442,0.020408163,0.12244898,5
tr|S5RC52|S5RC52_PRUAV,0.082802548,0.01910828,0.01910828,0.025477707,0.006369427,0.108280255,0.025477707,0.050955414,0.01910828,0.038216561,0.095541401,0.127388535,0.031847134,0.057324841,0.050955414,0.076433121,0.044585987,0.01910828,0.012738854,0.089171975,5
tr|B5M1W5|B5M1W5_RHEAU,0.116564417,0.036809816,0.012269939,0.036809816,0.006134969,0.09202454,0.024539877,0.042944785,0.018404908,0.030674847,0.079754601,0.104294479,0.055214724,0.042944785,0.030674847,0.073619632,0.067484663,0.018404908,0.018404908,0.09202454,5
tr|L7ZC15|L7ZC15_SPIOL,0.101796407,0.023952096,0.053892216,0.011976048,0.011976048,0.095808383,0.02994012,0.02994012,0.023952096,0.02994012,0.083832335,0.107784431,0.053892216,0.053892216,0.035928144,0.089820359,0.035928144,0.017964072,0.005988024,0.101796407,5
tr|G4WMV8|G4WMV8_WOLAR,0.161490683,0.049689441,0.01242236,0.043478261,0.00621118,0.086956522,0.01242236,0.037267081,0.01863354,0.01863354,0.093167702,0.099378882,0.043478261,0.055900621,0.043478261,0.043478261,0.055900621,0.01863354,0.01242236,0.086956522,5
tr|Q6T497|Q6T497_HIPCM,0.090277778,0.034722222,0.013888889,0.0625,0.006944444,0.034722222,0.013888889,0.048611111,0.034722222,0.034722222,0.111111111,0.090277778,0.034722222,0.0625,0.055555556,0.0625,0.069444444,0.013888889,0.020833333,0.104166667,5
tr|B5FX70|B5FX70_TAEGU,0.108843537,0.047619048,0.040816327,0.027210884,0.027210884,0.06122449,0.034013605,0.054421769,0.047619048,0,0.108843537,0.06122449,0.027210884,0.054421769,0.034013605,0.047619048,0.047619048,0.027210884,0.013605442,0.129251701,5
tr|I3SPW2|I3SPW2_MEDTR,0.0875,0.0125,0.0375,0.025,0.00625,0.09375,0.025,0.04375,0.01875,0.025,0.10625,0.1375,0.04375,0.05625,0.0375,0.0875,0.05,0.01875,0.0125,0.075,5
tr|E2JF88|E2JF88_CYNSE,0.076923077,0.041958042,0.041958042,0.076923077,0.006993007,0.048951049,0.020979021,0.034965035,0.041958042,0.048951049,0.111888112,0.097902098,0.020979021,0.055944056,0.027972028,0.097902098,0.048951049,0.006993007,0.041958042,0.048951049,5
